Date,State,Channel,Product,Volume,Data Type
2025-01-01,FL,DIGITAL,ILP,5574.0,Historical
2025-01-01,FL,DIGITAL,PDL,2944.0,Historical
2025-01-01,FL,PHYSICAL,ILP,22106.0,Historical
2025-01-01,FL,PHYSICAL,PDL,18231.0,Historical
2025-01-01,IA,DIGITAL,PDL,2029.0,Historical
2025-01-01,IA,PHYSICAL,ILP,0.0,Historical
2025-01-01,IA,PHYSICAL,PDL,9790.0,Historical
2025-01-01,ID,DIGITAL,ILP,47.0,Historical
2025-01-01,ID,PHYSICAL,ILP,77.0,Historical
2025-01-01,ID,PHYSICAL,PDL,0.0,Historical
2025-01-01,IN,DIGITAL,PDL,2845.0,Historical
2025-01-01,IN,PHYSICAL,PDL,15532.0,Historical
2025-01-01,KS,DIGITAL,ILP,0.0,Historical
2025-01-01,KS,DIGITAL,PDL,36.0,Historical
2025-01-01,KS,PHYSICAL,ILP,0.0,Historical
2025-01-01,KS,PHYSICAL,PDL,257.0,Historical
2025-01-01,KY,DIGITAL,PDL,760.0,Historical
2025-01-01,KY,PHYSICAL,ILP,0.0,Historical
2025-01-01,KY,PHYSICAL,PDL,9039.0,Historical
2025-01-01,KY,UNKNOWN,PDL,0.0,Historical
2025-01-01,LA,DIGITAL,PDL,2581.0,Historical
2025-01-01,LA,PHYSICAL,ILP,0.0,Historical
2025-01-01,LA,PHYSICAL,PDL,13995.0,Historical
2025-01-01,MI,DIGITAL,ILP,0.0,Historical
2025-01-01,MI,DIGITAL,PDL,13474.0,Historical
2025-01-01,MI,PHYSICAL,ILP,0.0,Historical
2025-01-01,MI,PHYSICAL,PDL,49795.0,Historical
2025-01-01,MI,UNKNOWN,PDL,0.0,Historical
2025-01-01,MO,DIGITAL,ILP,438.0,Historical
2025-01-01,MO,DIGITAL,PDL,0.0,Historical
2025-01-01,MO,PHYSICAL,ILP,1225.0,Historical
2025-01-01,MO,PHYSICAL,PDL,0.0,Historical
2025-01-01,MS,DIGITAL,ILP,610.0,Historical
2025-01-01,MS,DIGITAL,PDL,130.0,Historical
2025-01-01,MS,PHYSICAL,ILP,2722.0,Historical
2025-01-01,MS,PHYSICAL,PDL,668.0,Historical
2025-01-01,MS,UNKNOWN,PDL,0.0,Historical
2025-01-01,NV,DIGITAL,ILP,191.0,Historical
2025-01-01,NV,DIGITAL,PDL,0.0,Historical
2025-01-01,NV,PHYSICAL,ILP,513.0,Historical
2025-01-01,NV,PHYSICAL,PDL,0.0,Historical
2025-01-01,OH,DIGITAL,ILP,1336.0,Historical
2025-01-01,OH,DIGITAL,PDL,0.0,Historical
2025-01-01,OH,PHYSICAL,ILP,4433.0,Historical
2025-01-01,OH,PHYSICAL,PDL,0.0,Historical
2025-01-01,OK,DIGITAL,ILP,960.0,Historical
2025-01-01,OK,PHYSICAL,ILP,2080.0,Historical
2025-01-01,OK,PHYSICAL,PDL,0.0,Historical
2025-01-01,RI,DIGITAL,PDL,915.0,Historical
2025-01-01,RI,PHYSICAL,PDL,7681.0,Historical
2025-01-01,SC,DIGITAL,PDL,0.0,Historical
2025-01-01,SC,PHYSICAL,PDL,0.0,Historical
2025-01-01,TN,DIGITAL,ILP,0.0,Historical
2025-01-01,TN,DIGITAL,PDL,179.0,Historical
2025-01-01,TN,PHYSICAL,ILP,0.0,Historical
2025-01-01,TN,PHYSICAL,PDL,632.0,Historical
2025-01-01,TX,DIGITAL,ILP,3842.0,Historical
2025-01-01,TX,DIGITAL,PDL,1545.0,Historical
2025-01-01,TX,PHYSICAL,ILP,10268.0,Historical
2025-01-01,TX,PHYSICAL,PDL,1068.0,Historical
2025-01-01,UT,DIGITAL,ILP,47.0,Historical
2025-01-01,UT,DIGITAL,PDL,0.0,Historical
2025-01-01,UT,PHYSICAL,ILP,16.0,Historical
2025-01-01,UT,PHYSICAL,PDL,0.0,Historical
2025-01-01,WI,DIGITAL,ILP,369.0,Historical
2025-01-01,WI,DIGITAL,PDL,0.0,Historical
2025-01-01,WI,PHYSICAL,ILP,591.0,Historical
2025-01-01,WI,PHYSICAL,PDL,0.0,Historical
2025-01-01,WY,DIGITAL,PDL,668.0,Historical
2025-01-01,WY,PHYSICAL,ILP,0.0,Historical
2025-01-01,WY,PHYSICAL,PDL,3033.0,Historical
2025-02-01,AL,DIGITAL,ILP,846.0,Historical
2025-02-01,AL,DIGITAL,PDL,0.0,Historical
2025-02-01,AL,PHYSICAL,ILP,3608.0,Historical
2025-02-01,AL,PHYSICAL,PDL,0.0,Historical
2025-02-01,CA,DIGITAL,ILP,0.0,Historical
2025-02-01,CA,DIGITAL,PDL,16441.0,Historical
2025-02-01,CA,PHYSICAL,ILP,0.0,Historical
2025-02-01,CA,PHYSICAL,PDL,56359.0,Historical
2025-02-01,CO,DIGITAL,ILP,0.0,Historical
2025-02-01,CO,DIGITAL,PDL,0.0,Historical
2025-02-01,CO,PHYSICAL,ILP,0.0,Historical
2025-02-01,CO,PHYSICAL,PDL,0.0,Historical
2025-02-01,DE,DIGITAL,ILP,67.0,Historical
2025-02-01,DE,PHYSICAL,ILP,196.0,Historical
2025-02-01,FL,DIGITAL,ILP,4926.0,Historical
2025-02-01,FL,DIGITAL,PDL,2525.0,Historical
2025-02-01,FL,PHYSICAL,ILP,20076.0,Historical
2025-02-01,FL,PHYSICAL,PDL,16678.0,Historical
2025-02-01,FL,UNKNOWN,ILP,1.0,Historical
2025-02-01,IA,DIGITAL,PDL,1754.0,Historical
2025-02-01,IA,PHYSICAL,ILP,0.0,Historical
2025-02-01,IA,PHYSICAL,PDL,8568.0,Historical
2025-02-01,ID,DIGITAL,ILP,30.0,Historical
2025-02-01,ID,PHYSICAL,ILP,58.0,Historical
2025-02-01,ID,PHYSICAL,PDL,0.0,Historical
2025-02-01,IN,DIGITAL,PDL,2429.0,Historical
2025-02-01,IN,PHYSICAL,PDL,12933.0,Historical
2025-02-01,KS,DIGITAL,ILP,0.0,Historical
2025-02-01,KS,DIGITAL,PDL,0.0,Historical
2025-02-01,KS,PHYSICAL,ILP,0.0,Historical
2025-02-01,KS,PHYSICAL,PDL,0.0,Historical
2025-02-01,KY,DIGITAL,PDL,632.0,Historical
2025-02-01,KY,PHYSICAL,ILP,0.0,Historical
2025-02-01,KY,PHYSICAL,PDL,7552.0,Historical
2025-02-01,KY,UNKNOWN,PDL,0.0,Historical
2025-02-01,LA,DIGITAL,PDL,2201.0,Historical
2025-02-01,LA,PHYSICAL,ILP,0.0,Historical
2025-02-01,LA,PHYSICAL,PDL,12366.0,Historical
2025-02-01,MI,DIGITAL,ILP,0.0,Historical
2025-02-01,MI,DIGITAL,PDL,11132.0,Historical
2025-02-01,MI,PHYSICAL,ILP,0.0,Historical
2025-02-01,MI,PHYSICAL,PDL,41030.0,Historical
2025-02-01,MI,UNKNOWN,PDL,0.0,Historical
2025-02-01,MO,DIGITAL,ILP,398.0,Historical
2025-02-01,MO,DIGITAL,PDL,0.0,Historical
2025-02-01,MO,PHYSICAL,ILP,1063.0,Historical
2025-02-01,MO,PHYSICAL,PDL,0.0,Historical
2025-02-01,MS,DIGITAL,ILP,518.0,Historical
2025-02-01,MS,DIGITAL,PDL,112.0,Historical
2025-02-01,MS,PHYSICAL,ILP,2352.0,Historical
2025-02-01,MS,PHYSICAL,PDL,550.0,Historical
2025-02-01,MS,UNKNOWN,PDL,0.0,Historical
2025-02-01,NV,DIGITAL,ILP,172.0,Historical
2025-02-01,NV,DIGITAL,PDL,0.0,Historical
2025-02-01,NV,PHYSICAL,ILP,509.0,Historical
2025-02-01,NV,PHYSICAL,PDL,0.0,Historical
2025-02-01,OH,DIGITAL,ILP,1317.0,Historical
2025-02-01,OH,DIGITAL,PDL,0.0,Historical
2025-02-01,OH,PHYSICAL,ILP,4157.0,Historical
2025-02-01,OH,PHYSICAL,PDL,0.0,Historical
2025-02-01,OK,DIGITAL,ILP,751.0,Historical
2025-02-01,OK,PHYSICAL,ILP,1718.0,Historical
2025-02-01,OK,PHYSICAL,PDL,0.0,Historical
2025-02-01,RI,DIGITAL,PDL,807.0,Historical
2025-02-01,RI,PHYSICAL,PDL,6562.0,Historical
2025-02-01,SC,DIGITAL,PDL,0.0,Historical
2025-02-01,SC,PHYSICAL,PDL,0.0,Historical
2025-02-01,TN,DIGITAL,ILP,0.0,Historical
2025-02-01,TN,DIGITAL,PDL,141.0,Historical
2025-02-01,TN,PHYSICAL,ILP,0.0,Historical
2025-02-01,TN,PHYSICAL,PDL,519.0,Historical
2025-02-01,TX,DIGITAL,ILP,3219.0,Historical
2025-02-01,TX,DIGITAL,PDL,1154.0,Historical
2025-02-01,TX,PHYSICAL,ILP,8532.0,Historical
2025-02-01,TX,PHYSICAL,PDL,843.0,Historical
2025-02-01,UT,DIGITAL,ILP,41.0,Historical
2025-02-01,UT,DIGITAL,PDL,0.0,Historical
2025-02-01,UT,PHYSICAL,ILP,21.0,Historical
2025-02-01,UT,PHYSICAL,PDL,0.0,Historical
2025-02-01,WI,DIGITAL,ILP,289.0,Historical
2025-02-01,WI,DIGITAL,PDL,0.0,Historical
2025-02-01,WI,PHYSICAL,ILP,451.0,Historical
2025-02-01,WI,PHYSICAL,PDL,0.0,Historical
2025-02-01,WY,DIGITAL,PDL,531.0,Historical
2025-02-01,WY,PHYSICAL,ILP,0.0,Historical
2025-02-01,WY,PHYSICAL,PDL,2533.0,Historical
2025-03-01,AL,DIGITAL,ILP,863.0,Historical
2025-03-01,AL,DIGITAL,PDL,0.0,Historical
2025-03-01,AL,PHYSICAL,ILP,4013.0,Historical
2025-03-01,AL,PHYSICAL,PDL,0.0,Historical
2025-03-01,CA,DIGITAL,ILP,0.0,Historical
2025-03-01,CA,DIGITAL,PDL,16688.0,Historical
2025-03-01,CA,PHYSICAL,ILP,0.0,Historical
2025-03-01,CA,PHYSICAL,PDL,54160.0,Historical
2025-03-01,CO,DIGITAL,ILP,0.0,Historical
2025-03-01,CO,DIGITAL,PDL,0.0,Historical
2025-03-01,CO,PHYSICAL,ILP,0.0,Historical
2025-03-01,CO,PHYSICAL,PDL,0.0,Historical
2025-03-01,DE,DIGITAL,ILP,80.0,Historical
2025-03-01,DE,PHYSICAL,ILP,209.0,Historical
2025-03-01,FL,DIGITAL,ILP,5386.0,Historical
2025-03-01,FL,DIGITAL,PDL,2447.0,Historical
2025-03-01,FL,PHYSICAL,ILP,21605.0,Historical
2025-03-01,FL,PHYSICAL,PDL,16807.0,Historical
2025-03-01,FL,UNKNOWN,ILP,0.0,Historical
2025-03-01,IA,DIGITAL,PDL,1817.0,Historical
2025-03-01,IA,PHYSICAL,ILP,0.0,Historical
2025-03-01,IA,PHYSICAL,PDL,8901.0,Historical
2025-03-01,ID,DIGITAL,ILP,51.0,Historical
2025-03-01,ID,PHYSICAL,ILP,60.0,Historical
2025-03-01,ID,PHYSICAL,PDL,0.0,Historical
2025-03-01,IN,DIGITAL,PDL,2330.0,Historical
2025-03-01,IN,PHYSICAL,PDL,12274.0,Historical
2025-03-01,KS,DIGITAL,ILP,0.0,Historical
2025-03-01,KS,DIGITAL,PDL,0.0,Historical
2025-03-01,KS,PHYSICAL,ILP,0.0,Historical
2025-03-01,KS,PHYSICAL,PDL,0.0,Historical
2025-03-01,KY,DIGITAL,PDL,675.0,Historical
2025-03-01,KY,PHYSICAL,ILP,0.0,Historical
2025-03-01,KY,PHYSICAL,PDL,7203.0,Historical
2025-03-01,KY,UNKNOWN,PDL,0.0,Historical
2025-03-01,LA,DIGITAL,PDL,2155.0,Historical
2025-03-01,LA,PHYSICAL,ILP,0.0,Historical
2025-03-01,LA,PHYSICAL,PDL,11320.0,Historical
2025-03-01,MI,DIGITAL,ILP,0.0,Historical
2025-03-01,MI,DIGITAL,PDL,11139.0,Historical
2025-03-01,MI,PHYSICAL,ILP,0.0,Historical
2025-03-01,MI,PHYSICAL,PDL,41920.0,Historical
2025-03-01,MI,UNKNOWN,PDL,0.0,Historical
2025-03-01,MO,DIGITAL,ILP,476.0,Historical
2025-03-01,MO,DIGITAL,PDL,0.0,Historical
2025-03-01,MO,PHYSICAL,ILP,1188.0,Historical
2025-03-01,MO,PHYSICAL,PDL,0.0,Historical
2025-03-01,MS,DIGITAL,ILP,586.0,Historical
2025-03-01,MS,DIGITAL,PDL,105.0,Historical
2025-03-01,MS,PHYSICAL,ILP,2391.0,Historical
2025-03-01,MS,PHYSICAL,PDL,430.0,Historical
2025-03-01,MS,UNKNOWN,PDL,0.0,Historical
2025-03-01,NV,DIGITAL,ILP,183.0,Historical
2025-03-01,NV,DIGITAL,PDL,0.0,Historical
2025-03-01,NV,PHYSICAL,ILP,484.0,Historical
2025-03-01,NV,PHYSICAL,PDL,0.0,Historical
2025-03-01,OH,DIGITAL,ILP,1580.0,Historical
2025-03-01,OH,DIGITAL,PDL,0.0,Historical
2025-03-01,OH,PHYSICAL,ILP,4400.0,Historical
2025-03-01,OH,PHYSICAL,PDL,0.0,Historical
2025-03-01,OK,DIGITAL,ILP,875.0,Historical
2025-03-01,OK,PHYSICAL,ILP,2103.0,Historical
2025-03-01,OK,PHYSICAL,PDL,0.0,Historical
2025-03-01,RI,DIGITAL,PDL,754.0,Historical
2025-03-01,RI,PHYSICAL,PDL,6078.0,Historical
2025-03-01,SC,DIGITAL,PDL,0.0,Historical
2025-03-01,SC,PHYSICAL,PDL,0.0,Historical
2025-03-01,TN,DIGITAL,ILP,0.0,Historical
2025-03-01,TN,DIGITAL,PDL,148.0,Historical
2025-03-01,TN,PHYSICAL,ILP,0.0,Historical
2025-03-01,TN,PHYSICAL,PDL,448.0,Historical
2025-03-01,TX,DIGITAL,ILP,2558.0,Historical
2025-03-01,TX,DIGITAL,PDL,1025.0,Historical
2025-03-01,TX,PHYSICAL,ILP,6466.0,Historical
2025-03-01,TX,PHYSICAL,PDL,720.0,Historical
2025-03-01,UT,DIGITAL,ILP,45.0,Historical
2025-03-01,UT,DIGITAL,PDL,0.0,Historical
2025-03-01,UT,PHYSICAL,ILP,21.0,Historical
2025-03-01,UT,PHYSICAL,PDL,0.0,Historical
2025-03-01,WI,DIGITAL,ILP,303.0,Historical
2025-03-01,WI,DIGITAL,PDL,0.0,Historical
2025-03-01,WI,PHYSICAL,ILP,521.0,Historical
2025-03-01,WI,PHYSICAL,PDL,0.0,Historical
2025-03-01,WY,DIGITAL,PDL,596.0,Historical
2025-03-01,WY,PHYSICAL,ILP,0.0,Historical
2025-03-01,WY,PHYSICAL,PDL,2604.0,Historical
2025-04-01,AL,DIGITAL,ILP,902.0,Historical
2025-04-01,AL,DIGITAL,PDL,0.0,Historical
2025-04-01,AL,PHYSICAL,ILP,4513.0,Historical
2025-04-01,AL,PHYSICAL,PDL,0.0,Historical
2025-04-01,CA,DIGITAL,ILP,0.0,Historical
2025-04-01,CA,DIGITAL,PDL,16858.0,Historical
2025-04-01,CA,PHYSICAL,ILP,0.0,Historical
2025-04-01,CA,PHYSICAL,PDL,56593.0,Historical
2025-04-01,CO,DIGITAL,ILP,0.0,Historical
2025-04-01,CO,DIGITAL,PDL,0.0,Historical
2025-04-01,CO,PHYSICAL,ILP,0.0,Historical
2025-04-01,CO,PHYSICAL,PDL,0.0,Historical
2025-04-01,DE,DIGITAL,ILP,100.0,Historical
2025-04-01,DE,PHYSICAL,ILP,225.0,Historical
2025-04-01,FL,DIGITAL,ILP,5544.0,Historical
2025-04-01,FL,DIGITAL,PDL,2368.0,Historical
2025-04-01,FL,PHYSICAL,ILP,21842.0,Historical
2025-04-01,FL,PHYSICAL,PDL,16460.0,Historical
2025-04-01,FL,UNKNOWN,ILP,0.0,Historical
2025-04-01,IA,DIGITAL,PDL,1739.0,Historical
2025-04-01,IA,PHYSICAL,ILP,0.0,Historical
2025-04-01,IA,PHYSICAL,PDL,8632.0,Historical
2025-04-01,ID,DIGITAL,ILP,55.0,Historical
2025-04-01,ID,PHYSICAL,ILP,81.0,Historical
2025-04-01,ID,PHYSICAL,PDL,0.0,Historical
2025-04-01,IN,DIGITAL,PDL,2428.0,Historical
2025-04-01,IN,PHYSICAL,PDL,13067.0,Historical
2025-04-01,KS,DIGITAL,ILP,0.0,Historical
2025-04-01,KS,DIGITAL,PDL,0.0,Historical
2025-04-01,KS,PHYSICAL,ILP,0.0,Historical
2025-04-01,KS,PHYSICAL,PDL,0.0,Historical
2025-04-01,KY,DIGITAL,PDL,735.0,Historical
2025-04-01,KY,PHYSICAL,ILP,0.0,Historical
2025-04-01,KY,PHYSICAL,PDL,7416.0,Historical
2025-04-01,KY,UNKNOWN,PDL,0.0,Historical
2025-04-01,LA,DIGITAL,PDL,2251.0,Historical
2025-04-01,LA,PHYSICAL,ILP,0.0,Historical
2025-04-01,LA,PHYSICAL,PDL,12240.0,Historical
2025-04-01,MI,DIGITAL,ILP,0.0,Historical
2025-04-01,MI,DIGITAL,PDL,11402.0,Historical
2025-04-01,MI,PHYSICAL,ILP,0.0,Historical
2025-04-01,MI,PHYSICAL,PDL,42115.0,Historical
2025-04-01,MI,UNKNOWN,PDL,0.0,Historical
2025-04-01,MO,DIGITAL,ILP,537.0,Historical
2025-04-01,MO,DIGITAL,PDL,0.0,Historical
2025-04-01,MO,PHYSICAL,ILP,1220.0,Historical
2025-04-01,MO,PHYSICAL,PDL,0.0,Historical
2025-04-01,MS,DIGITAL,ILP,701.0,Historical
2025-04-01,MS,DIGITAL,PDL,95.0,Historical
2025-04-01,MS,PHYSICAL,ILP,2767.0,Historical
2025-04-01,MS,PHYSICAL,PDL,430.0,Historical
2025-04-01,MS,UNKNOWN,PDL,0.0,Historical
2025-04-01,NV,DIGITAL,ILP,210.0,Historical
2025-04-01,NV,DIGITAL,PDL,0.0,Historical
2025-04-01,NV,PHYSICAL,ILP,565.0,Historical
2025-04-01,NV,PHYSICAL,PDL,0.0,Historical
2025-04-01,OH,DIGITAL,ILP,1726.0,Historical
2025-04-01,OH,DIGITAL,PDL,0.0,Historical
2025-04-01,OH,PHYSICAL,ILP,5298.0,Historical
2025-04-01,OH,PHYSICAL,PDL,0.0,Historical
2025-04-01,OK,DIGITAL,ILP,912.0,Historical
2025-04-01,OK,PHYSICAL,ILP,2122.0,Historical
2025-04-01,OK,PHYSICAL,PDL,0.0,Historical
2025-04-01,RI,DIGITAL,PDL,811.0,Historical
2025-04-01,RI,PHYSICAL,PDL,6537.0,Historical
2025-04-01,SC,DIGITAL,PDL,0.0,Historical
2025-04-01,SC,PHYSICAL,PDL,0.0,Historical
2025-04-01,TN,DIGITAL,ILP,0.0,Historical
2025-04-01,TN,DIGITAL,PDL,153.0,Historical
2025-04-01,TN,PHYSICAL,ILP,0.0,Historical
2025-04-01,TN,PHYSICAL,PDL,501.0,Historical
2025-04-01,TX,DIGITAL,ILP,2668.0,Historical
2025-04-01,TX,DIGITAL,PDL,907.0,Historical
2025-04-01,TX,PHYSICAL,ILP,5971.0,Historical
2025-04-01,TX,PHYSICAL,PDL,587.0,Historical
2025-04-01,UT,DIGITAL,ILP,44.0,Historical
2025-04-01,UT,DIGITAL,PDL,0.0,Historical
2025-04-01,UT,PHYSICAL,ILP,22.0,Historical
2025-04-01,UT,PHYSICAL,PDL,0.0,Historical
2025-04-01,WI,DIGITAL,ILP,396.0,Historical
2025-04-01,WI,DIGITAL,PDL,0.0,Historical
2025-04-01,WI,PHYSICAL,ILP,602.0,Historical
2025-04-01,WI,PHYSICAL,PDL,0.0,Historical
2025-04-01,WY,DIGITAL,PDL,579.0,Historical
2025-04-01,WY,PHYSICAL,ILP,0.0,Historical
2025-04-01,WY,PHYSICAL,PDL,2631.0,Historical
2025-05-01,AL,DIGITAL,ILP,986.0,Historical
2025-05-01,AL,DIGITAL,PDL,0.0,Historical
2025-05-01,AL,PHYSICAL,ILP,4453.0,Historical
2025-05-01,AL,PHYSICAL,PDL,0.0,Historical
2025-05-01,CA,DIGITAL,ILP,0.0,Historical
2025-05-01,CA,DIGITAL,PDL,19135.0,Historical
2025-05-01,CA,PHYSICAL,ILP,0.0,Historical
2025-05-01,CA,PHYSICAL,PDL,64220.0,Historical
2025-05-01,CO,DIGITAL,ILP,0.0,Historical
2025-05-01,CO,DIGITAL,PDL,0.0,Historical
2025-05-01,CO,PHYSICAL,ILP,0.0,Historical
2025-05-01,CO,PHYSICAL,PDL,0.0,Historical
2025-05-01,DE,DIGITAL,ILP,90.0,Historical
2025-05-01,DE,PHYSICAL,ILP,254.0,Historical
2025-05-01,FL,DIGITAL,ILP,6167.0,Historical
2025-05-01,FL,DIGITAL,PDL,2597.0,Historical
2025-05-01,FL,PHYSICAL,ILP,24178.0,Historical
2025-05-01,FL,PHYSICAL,PDL,18175.0,Historical
2025-05-01,FL,UNKNOWN,ILP,0.0,Historical
2025-05-01,IA,DIGITAL,PDL,2009.0,Historical
2025-05-01,IA,PHYSICAL,ILP,0.0,Historical
2025-05-01,IA,PHYSICAL,PDL,9662.0,Historical
2025-05-01,ID,DIGITAL,ILP,65.0,Historical
2025-05-01,ID,PHYSICAL,ILP,74.0,Historical
2025-05-01,ID,PHYSICAL,PDL,0.0,Historical
2025-05-01,IN,DIGITAL,PDL,2871.0,Historical
2025-05-01,IN,PHYSICAL,PDL,14905.0,Historical
2025-05-01,KS,DIGITAL,ILP,0.0,Historical
2025-05-01,KS,DIGITAL,PDL,0.0,Historical
2025-05-01,KS,PHYSICAL,ILP,0.0,Historical
2025-05-01,KS,PHYSICAL,PDL,0.0,Historical
2025-05-01,KY,DIGITAL,PDL,833.0,Historical
2025-05-01,KY,PHYSICAL,ILP,0.0,Historical
2025-05-01,KY,PHYSICAL,PDL,8188.0,Historical
2025-05-01,KY,UNKNOWN,PDL,0.0,Historical
2025-05-01,LA,DIGITAL,PDL,2608.0,Historical
2025-05-01,LA,PHYSICAL,ILP,0.0,Historical
2025-05-01,LA,PHYSICAL,PDL,13748.0,Historical
2025-05-01,MI,DIGITAL,ILP,0.0,Historical
2025-05-01,MI,DIGITAL,PDL,13050.0,Historical
2025-05-01,MI,PHYSICAL,ILP,0.0,Historical
2025-05-01,MI,PHYSICAL,PDL,48597.0,Historical
2025-05-01,MI,UNKNOWN,PDL,0.0,Historical
2025-05-01,MO,DIGITAL,ILP,516.0,Historical
2025-05-01,MO,DIGITAL,PDL,0.0,Historical
2025-05-01,MO,PHYSICAL,ILP,1281.0,Historical
2025-05-01,MO,PHYSICAL,PDL,0.0,Historical
2025-05-01,MS,DIGITAL,ILP,750.0,Historical
2025-05-01,MS,DIGITAL,PDL,105.0,Historical
2025-05-01,MS,PHYSICAL,ILP,2914.0,Historical
2025-05-01,MS,PHYSICAL,PDL,398.0,Historical
2025-05-01,MS,UNKNOWN,PDL,0.0,Historical
2025-05-01,NV,DIGITAL,ILP,188.0,Historical
2025-05-01,NV,DIGITAL,PDL,0.0,Historical
2025-05-01,NV,PHYSICAL,ILP,625.0,Historical
2025-05-01,NV,PHYSICAL,PDL,0.0,Historical
2025-05-01,OH,DIGITAL,ILP,1796.0,Historical
2025-05-01,OH,DIGITAL,PDL,0.0,Historical
2025-05-01,OH,PHYSICAL,ILP,5627.0,Historical
2025-05-01,OH,PHYSICAL,PDL,0.0,Historical
2025-05-01,OK,DIGITAL,ILP,872.0,Historical
2025-05-01,OK,PHYSICAL,ILP,2162.0,Historical
2025-05-01,OK,PHYSICAL,PDL,0.0,Historical
2025-05-01,RI,DIGITAL,PDL,930.0,Historical
2025-05-01,RI,PHYSICAL,PDL,7220.0,Historical
2025-05-01,SC,DIGITAL,PDL,0.0,Historical
2025-05-01,SC,PHYSICAL,PDL,0.0,Historical
2025-05-01,TN,DIGITAL,ILP,0.0,Historical
2025-05-01,TN,DIGITAL,PDL,174.0,Historical
2025-05-01,TN,PHYSICAL,ILP,0.0,Historical
2025-05-01,TN,PHYSICAL,PDL,533.0,Historical
2025-05-01,TX,DIGITAL,ILP,3236.0,Historical
2025-05-01,TX,DIGITAL,PDL,944.0,Historical
2025-05-01,TX,PHYSICAL,ILP,7070.0,Historical
2025-05-01,TX,PHYSICAL,PDL,611.0,Historical
2025-05-01,UT,DIGITAL,ILP,57.0,Historical
2025-05-01,UT,DIGITAL,PDL,0.0,Historical
2025-05-01,UT,PHYSICAL,ILP,23.0,Historical
2025-05-01,UT,PHYSICAL,PDL,0.0,Historical
2025-05-01,WI,DIGITAL,ILP,406.0,Historical
2025-05-01,WI,DIGITAL,PDL,0.0,Historical
2025-05-01,WI,PHYSICAL,ILP,636.0,Historical
2025-05-01,WI,PHYSICAL,PDL,0.0,Historical
2025-05-01,WY,DIGITAL,PDL,649.0,Historical
2025-05-01,WY,PHYSICAL,ILP,0.0,Historical
2025-05-01,WY,PHYSICAL,PDL,2933.0,Historical
2025-06-01,AL,DIGITAL,ILP,857.0,Historical
2025-06-01,AL,DIGITAL,PDL,0.0,Historical
2025-06-01,AL,PHYSICAL,ILP,4167.0,Historical
2025-06-01,AL,PHYSICAL,PDL,0.0,Historical
2025-06-01,CA,DIGITAL,ILP,0.0,Historical
2025-06-01,CA,DIGITAL,PDL,17998.0,Historical
2025-06-01,CA,PHYSICAL,ILP,0.0,Historical
2025-06-01,CA,PHYSICAL,PDL,56446.0,Historical
2025-06-01,CO,DIGITAL,ILP,0.0,Historical
2025-06-01,CO,DIGITAL,PDL,0.0,Historical
2025-06-01,CO,PHYSICAL,ILP,0.0,Historical
2025-06-01,CO,PHYSICAL,PDL,0.0,Historical
2025-06-01,DE,DIGITAL,ILP,99.0,Historical
2025-06-01,DE,PHYSICAL,ILP,250.0,Historical
2025-06-01,FL,DIGITAL,ILP,5770.0,Historical
2025-06-01,FL,DIGITAL,PDL,2334.0,Historical
2025-06-01,FL,PHYSICAL,ILP,22189.0,Historical
2025-06-01,FL,PHYSICAL,PDL,15140.0,Historical
2025-06-01,FL,UNKNOWN,ILP,0.0,Historical
2025-06-01,IA,DIGITAL,PDL,1920.0,Historical
2025-06-01,IA,PHYSICAL,ILP,0.0,Historical
2025-06-01,IA,PHYSICAL,PDL,8485.0,Historical
2025-06-01,ID,DIGITAL,ILP,59.0,Historical
2025-06-01,ID,PHYSICAL,ILP,75.0,Historical
2025-06-01,ID,PHYSICAL,PDL,0.0,Historical
2025-06-01,IN,DIGITAL,PDL,2696.0,Historical
2025-06-01,IN,PHYSICAL,PDL,13249.0,Historical
2025-06-01,KS,DIGITAL,ILP,0.0,Historical
2025-06-01,KS,DIGITAL,PDL,0.0,Historical
2025-06-01,KS,PHYSICAL,ILP,0.0,Historical
2025-06-01,KS,PHYSICAL,PDL,0.0,Historical
2025-06-01,KY,DIGITAL,PDL,791.0,Historical
2025-06-01,KY,PHYSICAL,ILP,0.0,Historical
2025-06-01,KY,PHYSICAL,PDL,7038.0,Historical
2025-06-01,KY,UNKNOWN,PDL,0.0,Historical
2025-06-01,LA,DIGITAL,PDL,2458.0,Historical
2025-06-01,LA,PHYSICAL,ILP,0.0,Historical
2025-06-01,LA,PHYSICAL,PDL,11549.0,Historical
2025-06-01,MI,DIGITAL,ILP,0.0,Historical
2025-06-01,MI,DIGITAL,PDL,12071.0,Historical
2025-06-01,MI,PHYSICAL,ILP,0.0,Historical
2025-06-01,MI,PHYSICAL,PDL,41759.0,Historical
2025-06-01,MI,UNKNOWN,PDL,0.0,Historical
2025-06-01,MO,DIGITAL,ILP,497.0,Historical
2025-06-01,MO,DIGITAL,PDL,0.0,Historical
2025-06-01,MO,PHYSICAL,ILP,1142.0,Historical
2025-06-01,MO,PHYSICAL,PDL,0.0,Historical
2025-06-01,MS,DIGITAL,ILP,724.0,Historical
2025-06-01,MS,DIGITAL,PDL,73.0,Historical
2025-06-01,MS,PHYSICAL,ILP,2863.0,Historical
2025-06-01,MS,PHYSICAL,PDL,229.0,Historical
2025-06-01,MS,UNKNOWN,PDL,0.0,Historical
2025-06-01,NV,DIGITAL,ILP,185.0,Historical
